"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-19 08:56:21|FALSE|NA|"865491305748615168"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"OfficialAanish"|880|TRUE|FALSE|NA|NA
"RT @Muqadaam: Who is everyone voting for . Take part and RT  #ITVDebate #LeadersDebate"|FALSE|0|NA|2017-05-19 08:56:10|FALSE|NA|"865491256071274496"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Hookawoolly"|658|TRUE|FALSE|NA|NA
"RT @JaneyGodley: . @NicolaSturgeon watches him say \"I WAS AT THE MOON LANDINGS\" #paulnuttall it's here #LeadersDebate #janeygodleyvoiceover…"|FALSE|0|NA|2017-05-19 08:56:08|FALSE|NA|"865491248504647680"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"roseannestuart"|151|TRUE|FALSE|NA|NA
"RT @MarieAnnUK: Brexit Explained   #LeadersDebate #ITVDebate https://t.co/RQR0D5Jovx"|FALSE|0|NA|2017-05-19 08:55:32|FALSE|NA|"865491098839392260"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"cearonoflynn"|40|TRUE|FALSE|NA|NA
"RT @MarieAnnUK: Brexit Explained   #LeadersDebate #ITVDebate https://t.co/RQR0D5Jovx"|FALSE|0|NA|2017-05-19 08:55:31|FALSE|NA|"865491092250148864"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"dugsy"|40|TRUE|FALSE|NA|NA
"@5WrightStuff #LeadersDebate low viewing because election debates and campaign going on sooooooooo Long people losing interest"|FALSE|0|"5WrightStuff"|2017-05-19 08:55:14|FALSE|NA|"865491021332742146"|"52360480"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"carolanngloriam"|0|FALSE|FALSE|NA|NA
"AngusMacNeilSNP: RT upthegary: I wish England had a politician like Nicola Sturgeon! #LeadersDebate #itvdebate https://t.co/CMVigv5h55"|FALSE|1|NA|2017-05-19 08:55:14|FALSE|NA|"865491020670054400"|NA|"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>"|"newssnp"|0|FALSE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:55:11|FALSE|NA|"865491009513308160"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"teslaspigeons"|53|TRUE|FALSE|NA|NA
"RT @piersmorgan: Paul Nuttall has now twice called Leanne Wood 'Natalie'. Does he think she's Natalie Wood? #Leadersdebate https://t.co/eS1…"|FALSE|0|NA|2017-05-19 08:55:07|FALSE|NA|"865490994686443521"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"mrslaura1991"|82|TRUE|FALSE|NA|NA
"RT @Muqadaam: Who is everyone voting for . Take part and RT  #ITVDebate #LeadersDebate"|FALSE|0|NA|2017-05-19 08:55:05|FALSE|NA|"865490982824951808"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Dan77UK"|658|TRUE|FALSE|NA|NA
"RT @JaneyGodley: . @NicolaSturgeon watches him say \"I WAS AT THE MOON LANDINGS\" #paulnuttall it's here #LeadersDebate #janeygodleyvoiceover…"|FALSE|0|NA|2017-05-19 08:54:56|FALSE|NA|"865490945441112068"|NA|"<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for i<U+039F>S</a>"|"crowwoodgrange"|151|TRUE|FALSE|NA|NA
"RT @upthegary: I wish England had a politician like Nicola Sturgeon! #LeadersDebate #itvdebate"|FALSE|0|NA|2017-05-19 08:54:32|FALSE|NA|"865490847483047940"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Mw8Michelle"|335|TRUE|FALSE|NA|NA
"RT @upthegary: I wish England had a politician like Nicola Sturgeon! #LeadersDebate #itvdebate"|FALSE|0|NA|2017-05-19 08:54:30|FALSE|NA|"865490839492898816"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"AngusMacNeilSNP"|335|TRUE|FALSE|NA|NA
"RT @WhyToVoteGreen: Tonight, @CarolineLucas &amp; @Jon_Bartley have shown what a confident opposition armed with good ideas really looks like #…"|FALSE|0|NA|2017-05-19 08:54:26|FALSE|NA|"865490822891950081"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Clovellybeach"|43|TRUE|FALSE|NA|NA
"RT @TheGreenParty: EXCLUSIVE! Behind the scenes footage of @jon_bartley helping @carolinelucas to prepare for tomorrow's #LeadersDebate htt…"|FALSE|0|NA|2017-05-19 08:53:47|FALSE|NA|"865490658097643524"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"PhilipCHowell"|219|TRUE|FALSE|NA|NA
"@5WrightStuff @TheresaMay won't defend #TheCons -arrogant ! #LeadersDebate How expect defend U.K. Interests #Brexit Vote @LibDems"|FALSE|0|"5WrightStuff"|2017-05-19 08:53:41|FALSE|NA|"865490632483119104"|"52360480"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"lizzylovesart"|0|FALSE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:53:36|FALSE|NA|"865490612845281280"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"GillCrin"|53|TRUE|FALSE|NA|NA
"RT @Colm_Cosgrove: #LeadersDebate @NicolaSturgeon is in a league of her own. Scotland has become a very attractive option for young healthc…"|FALSE|0|NA|2017-05-19 08:53:30|FALSE|NA|"865490588132442112"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"NelYesWest"|515|TRUE|FALSE|NA|NA
"@jeremycorbyn disappointed you diodn't do #LeadersDebate could have made May look like an arrogant fool, instead you just look petty :("|FALSE|0|"jeremycorbyn"|2017-05-19 08:53:25|FALSE|NA|"865490567500668928"|"117777690"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"InALava"|0|FALSE|FALSE|NA|NA
"RT @Colm_Cosgrove: #LeadersDebate @NicolaSturgeon is in a league of her own. Scotland has become a very attractive option for young healthc…"|FALSE|0|NA|2017-05-19 08:53:23|FALSE|NA|"865490557941854208"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"jo_jojocollins"|515|TRUE|FALSE|NA|NA
"RT @mrpaulaitken: Once again people from all over the UK praise @NicolaSturgeon during #LeadersDebate #GE17 #VoteSNP https://t.co/RixXL10MSO"|FALSE|0|NA|2017-05-19 08:53:13|FALSE|NA|"865490515713601536"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Goddon00"|212|TRUE|FALSE|NA|NA
"RT @mrpaulaitken: Once again people from all over the UK praise @NicolaSturgeon during #LeadersDebate #GE17 #VoteSNP https://t.co/RixXL10MSO"|FALSE|0|NA|2017-05-19 08:52:57|FALSE|NA|"865490447350747137"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"Deasbad"|212|TRUE|FALSE|NA|NA
"RT @JamesMelville: Nicola Sturgeon is the most able politician in UK. Theresa May knows this. That's why she ducked the #LeadersDebate toni…"|FALSE|0|NA|2017-05-19 08:52:49|FALSE|NA|"865490413829750786"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"prwallace92"|760|TRUE|FALSE|NA|NA
"RT @JulesSunbeam: So apart from Nuttall, this is just the 'We're Still Whinging About Brexit Show'. Move on, sooooo dull. None of you can w…"|FALSE|0|NA|2017-05-19 08:52:48|FALSE|NA|"865490409681674242"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"BracknellBrexit"|168|TRUE|FALSE|NA|NA
"We need simplicity in today's busy world. Here's #Leadership on one page. #leadershiplaidbare #LeadersDebate https://t.co/9zAFtE8Wyr"|FALSE|1|NA|2017-05-19 08:52:37|FALSE|NA|"865490365746249728"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Successfactory_"|0|FALSE|FALSE|NA|NA
"RT @djc1985: @theresa_may let's see if you can show some 'Strong and Stable Leadership' on the #LeadersDebate tomorrow.Or are you going to…"|FALSE|0|NA|2017-05-19 08:52:24|FALSE|NA|"865490310230491137"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|1|TRUE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:52:23|FALSE|NA|"865490304207540224"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"|"fifekirk"|53|TRUE|FALSE|NA|NA
"RT @AndyD5000: @Gabethevegan @itvnews I just think it's a bit rich, @jeremycorbyn keeps having a go at @theresa_may for being a chicken but…"|FALSE|0|NA|2017-05-19 08:52:19|FALSE|NA|"865490286570491904"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|1|TRUE|FALSE|NA|NA
"RT @JoeMcGurk94: These 3 women are leading this ITV debate tonight!    Etiquette, strength &amp; true leadership!  #ITVDebate #LeadersDebate #G…"|FALSE|0|NA|2017-05-19 08:52:05|FALSE|NA|"865490230752681984"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|65|TRUE|FALSE|NA|NA
"#LeadersDebate body lang: Nuttall's thumb of power; Sturgeon's drumming fists; Wood's neck-wobble; Farron's point to camera; Lucas's grin..."|FALSE|0|NA|2017-05-19 08:52:03|FALSE|NA|"865490222536052736"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"thejudijames"|0|FALSE|FALSE|NA|NA
"RT @RogueCoder250: Those #LeadersDebate rankings thus far: 1. Nicola Sturgeon 2. Caroline Lucas 3. Leanne Wood 4. Time Farron 5. A long way…"|FALSE|0|NA|2017-05-19 08:52:00|FALSE|NA|"865490209340702720"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|20|TRUE|FALSE|NA|NA
"RT @JamesMelville: Nicola Sturgeon is the most able politician in UK. Theresa May knows this. That's why she ducked the #LeadersDebate toni…"|FALSE|0|NA|2017-05-19 08:51:57|FALSE|NA|"865490194845147136"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"msmeldonna"|760|TRUE|FALSE|NA|NA
"RT @mrpaulaitken: I genuinely love how much @NicolaSturgeon rips on @paulnuttallukip \"the bus is gonny come driving past in a minute\" #Lead…"|FALSE|0|NA|2017-05-19 08:51:53|FALSE|NA|"865490177975660544"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|52|TRUE|FALSE|NA|NA
"RT @Colm_Cosgrove: #LeadersDebate @NicolaSturgeon is in a league of her own. Scotland has become a very attractive option for young healthc…"|FALSE|0|NA|2017-05-19 08:51:51|FALSE|NA|"865490172103634945"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"jamborab51"|515|TRUE|FALSE|NA|NA
"RT @JulesSunbeam: Dear Timmy, you want to raise taxes by getting the electorate stoned. Nobody takes you seriously anymore <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #LeadersDebat…"|FALSE|0|NA|2017-05-19 08:51:51|FALSE|NA|"865490170652409856"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"CymroAlba"|10|TRUE|FALSE|NA|NA
"RT @pilaraymara: \"Scottish people pay taxes as well\" reminds @NicolaSturgeon to the Tory-UKIP leader #LeadersDebate"|FALSE|0|NA|2017-05-19 08:51:48|FALSE|NA|"865490158497308673"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|21|TRUE|FALSE|NA|NA
"@5WrightStuff  I watched @SupervetNF  much more intresting than that #LeadersDebate"|FALSE|0|"5WrightStuff"|2017-05-19 08:51:46|FALSE|NA|"865490150956060672"|"52360480"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"mgreenhalgh40"|0|FALSE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:51:43|FALSE|NA|"865490139417423872"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"VKCiC9wZlUXmaJx"|53|TRUE|FALSE|NA|NA
"RT @JamesMelville: .@Conservatives Twitter feed during #LeadersDebate is like someone who is barred from the pub but continues to shout abu…"|FALSE|0|NA|2017-05-19 08:51:41|FALSE|NA|"865490129762238464"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|242|TRUE|FALSE|NA|NA
"RT @eduardo_LACS: One of the most popular policies in Britain today. Will it be feature on #ITVDebate #LeadersDebate ? RT if you want a cru…"|FALSE|0|NA|2017-05-19 08:51:40|FALSE|NA|"865490124699652098"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"RunawayLover87"|369|TRUE|FALSE|NA|NA
"RT @NurseSandra2016: Nicola Sturgeon is a fantastic advocate for the Scots, Leanne Wood equally for the Welsh. Lucas did well too. But stur…"|FALSE|0|NA|2017-05-19 08:51:32|FALSE|NA|"865490089564004352"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|90|TRUE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:51:30|FALSE|NA|"865490084606246912"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"brawday"|53|TRUE|FALSE|NA|NA
"RT @JamesMelville: Nicola Sturgeon is the most able politician in UK. Theresa May knows this. That's why she ducked the #LeadersDebate toni…"|FALSE|0|NA|2017-05-19 08:51:27|FALSE|NA|"865490072144982016"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"tillkiller67"|760|TRUE|FALSE|NA|NA
"RT @pilaraymara: After watching #LeadersDebate I understand why May &amp; Corbyn weren't there. People all around the UK would vote for Nicola…"|FALSE|0|NA|2017-05-19 08:51:21|FALSE|NA|"865490046249451520"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|72|TRUE|FALSE|NA|NA
"RT @AamerAnwar: hilarious trolling by LibDems of Lab (who forgot 2mention Lab Govt introduced tuition fees in the 1st place)#Leadersdebate…"|FALSE|0|NA|2017-05-19 08:51:10|FALSE|NA|"865490001311682561"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|21|TRUE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:51:00|FALSE|NA|"865489958462554112"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"fleshofmyflesh"|53|TRUE|FALSE|NA|NA
"RT @mrpaulaitken: Once again people from all over the UK praise @NicolaSturgeon during #LeadersDebate #GE17 #VoteSNP https://t.co/RixXL10MSO"|FALSE|0|NA|2017-05-19 08:50:52|FALSE|NA|"865489924698456064"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|212|TRUE|FALSE|NA|NA
"RT @SEGreenParty: #LeadersDebate: @CarolineLucas was fantastic, just one flaw... there's only one of her. We need more Green MPs. Vote @Vix…"|FALSE|0|NA|2017-05-19 08:50:50|FALSE|NA|"865489913445101569"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"CLanGreens"|17|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: On Sunday @NicolaSturgeon @patrickharvie @RuthDavidsonMSP @willie_rennie @DavidCoburnUKip @kezdugdale join BBC One Sco…"|FALSE|0|NA|2017-05-19 08:50:45|FALSE|NA|"865489894398861313"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|39|TRUE|FALSE|NA|NA
"RT @JaneyGodley: . @NicolaSturgeon watches him say \"I WAS AT THE MOON LANDINGS\" #paulnuttall it's here #LeadersDebate #janeygodleyvoiceover…"|FALSE|0|NA|2017-05-19 08:50:43|FALSE|NA|"865489885699780609"|NA|"<a href=\"http://lissted.com\" rel=\"nofollow\">Lissted</a>"|"PoliticsUKTD"|151|TRUE|FALSE|NA|NA
"RT @JaneyGodley: . @NicolaSturgeon watches him say \"I WAS AT THE MOON LANDINGS\" #paulnuttall it's here #LeadersDebate #janeygodleyvoiceover…"|FALSE|0|NA|2017-05-19 08:50:34|FALSE|NA|"865489849180053505"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"willie1962"|151|TRUE|FALSE|NA|NA
"RT @JaneyGodley: . @NicolaSturgeon watches him say \"I WAS AT THE MOON LANDINGS\" #paulnuttall it's here #LeadersDebate #janeygodleyvoiceover…"|FALSE|0|NA|2017-05-19 08:50:34|FALSE|NA|"865489848353800192"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"weeladdiemcghee"|151|TRUE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:50:33|FALSE|NA|"865489842456612865"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|53|TRUE|FALSE|NA|NA
"RT @Jamin2g: They're literally laughing at him.  #LeadersDebate #ITVdebate #GE2017 https://t.co/IgyUSoqv4h"|FALSE|0|NA|2017-05-19 08:50:27|FALSE|NA|"865489817974431744"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|1519|TRUE|FALSE|NA|NA
"#LeadersDebate explained. 'Thank you Natalie.' https://t.co/A5rNoBahKs"|FALSE|0|NA|2017-05-19 08:50:23|FALSE|NA|"865489802531020806"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"davidblayuk"|0|FALSE|FALSE|NA|NA
"RT @upthegary: I wish England had a politician like Nicola Sturgeon! #LeadersDebate #itvdebate"|FALSE|0|NA|2017-05-19 08:50:14|FALSE|NA|"865489764442488834"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|335|TRUE|FALSE|NA|NA
"RT @JamesMelville: Nicola Sturgeon is the most able politician in UK. Theresa May knows this. That's why she ducked the #LeadersDebate toni…"|FALSE|0|NA|2017-05-19 08:50:09|FALSE|NA|"865489744712450049"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|760|TRUE|FALSE|NA|NA
"RT @ScotForLiberty: Of course the English Left LOVED Nicola Sturgeon in the #LeadersDebate  She hates the UK almost as much as they do. And…"|FALSE|0|NA|2017-05-19 08:50:09|FALSE|NA|"865489742556614657"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Rodimus_Prime81"|29|TRUE|FALSE|NA|NA
"RT @Colm_Cosgrove: #LeadersDebate @NicolaSturgeon is in a league of her own. Scotland has become a very attractive option for young healthc…"|FALSE|0|NA|2017-05-19 08:50:06|FALSE|NA|"865489729466187778"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"HairAndBeardGuy"|515|TRUE|FALSE|NA|NA
"RT @GreenRupertRead: The Guardian: verdict here: if there was a winner last night in the #Leadersdebate, it was @CarolineLucas. Pse RT! htt…"|FALSE|0|NA|2017-05-19 08:50:02|FALSE|NA|"865489714479902721"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"aw_bell"|86|TRUE|FALSE|NA|NA
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-19 08:49:50|FALSE|NA|"865489665180094465"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"TellierMarianne"|880|TRUE|FALSE|NA|NA
"RT @portsmouthld: Nutall: \"we got to build more houses\" @timfarron : \"you'll need migrant labour then\" Nutal smirks, crowd claps #IagreeWit…"|FALSE|0|NA|2017-05-19 08:49:20|FALSE|NA|"865489537220321283"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"cmwheatley56"|18|TRUE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:49:05|FALSE|NA|"865489475056553985"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"stmarnock69"|53|TRUE|FALSE|NA|NA
"RT @AamerAnwar: hilarious trolling by LibDems of Lab (who forgot 2mention Lab Govt introduced tuition fees in the 1st place)#Leadersdebate…"|FALSE|0|NA|2017-05-19 08:47:33|FALSE|NA|"865489090103328768"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"iMacUK"|21|TRUE|FALSE|NA|NA
"#LeadersDebate If @TheresaMayPM won't defend record &amp; #TheCons manifesto how can she defend U.K. interests #Brexit ? Vote @LibDems"|FALSE|0|NA|2017-05-19 08:47:25|FALSE|NA|"865489054699200516"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"lizzylovesart"|0|FALSE|FALSE|NA|NA
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-19 08:47:22|FALSE|NA|"865489041642233857"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"TheAlina5"|880|TRUE|FALSE|NA|NA
"Loved the way Paul Nuttall seemed to think he was in West Side Story last night, calling Leanne 'Natalie' Wood during #LeadersDebate !"|FALSE|3|NA|2017-05-19 08:47:09|FALSE|NA|"865488986814337026"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"thejudijames"|0|FALSE|FALSE|NA|NA
"RT @ScotForLiberty: Of course the English Left LOVED Nicola Sturgeon in the #LeadersDebate  She hates the UK almost as much as they do. And…"|FALSE|0|NA|2017-05-19 08:47:05|FALSE|NA|"865488970796285952"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"bryan_brbennett"|29|TRUE|FALSE|NA|NA
"RT @ScotForLiberty: Of course the English Left LOVED Nicola Sturgeon in the #LeadersDebate  She hates the UK almost as much as they do. And…"|FALSE|0|NA|2017-05-19 08:46:45|FALSE|NA|"865488889019891713"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Albion_Rover"|29|TRUE|FALSE|NA|NA
"The latest QPR Girls Online Magazine #qpr! https://t.co/faERETKJAl #leadersdebate #askafeminist"|FALSE|0|NA|2017-05-19 08:46:41|FALSE|NA|"865488869784813569"|NA|"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>"|"QPRWag"|0|FALSE|FALSE|NA|NA
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-19 08:46:33|FALSE|NA|"865488837321019393"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Fizzimyst"|880|TRUE|FALSE|NA|NA
"RT @Colm_Cosgrove: #LeadersDebate @NicolaSturgeon is in a league of her own. Scotland has become a very attractive option for young healthc…"|FALSE|0|NA|2017-05-19 08:46:31|FALSE|NA|"865488829917966336"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"GMckenzie04"|515|TRUE|FALSE|NA|NA
"RT @Melonhead999: Which main party leader would you most trust to look after your elderly nan? #labour #conservative #LibDems<U+200B> #bbcdp #bbcq…"|FALSE|0|NA|2017-05-19 08:46:30|FALSE|NA|"865488824029159428"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"MomentumCald"|34|TRUE|FALSE|NA|NA
"RT @alexnunns: There are only 5 days left. Register to vote ffs. https://t.co/LlV2dG1ARm #LeadersDebate #GE2017 https://t.co/AXulsLgmjf"|FALSE|0|NA|2017-05-19 08:46:20|FALSE|NA|"865488780823674883"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"scarbro8"|81|TRUE|FALSE|NA|NA
"Natalie doesn't even sound anything like Leanne <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> imbeciles! #itvleadersdebate #itvdebate #LeadersDebate #GeneralElection"|FALSE|0|NA|2017-05-19 08:46:13|FALSE|NA|"865488753212637185"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JoccoaaTyne"|0|FALSE|FALSE|NA|NA
"RT @AngrySalmond: At least everybody shows up to debate in Scotland. @jeremycorbyn @theresa_may #LeadersDebate https://t.co/GlYCLMJNwJ"|FALSE|0|NA|2017-05-19 08:46:13|FALSE|NA|"865488751635464193"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"JamesAmcvean"|53|TRUE|FALSE|NA|NA
"the vulgarisation of #LeadersDebate #Itvdebate makes good  ratings for media outlets but offers little in terms of substance #GE2017"|FALSE|0|NA|2017-05-19 08:46:07|FALSE|NA|"865488728726183936"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"DavidBurzotta"|0|FALSE|FALSE|NA|NA
